precinct_id,year,office,party,votes,county,precinct_name,registered,turnout_eligible
271330015,2022,US_HOUSE,REP,137,Rock,Beaver Creek Twp,240,187
271330020,2022,US_HOUSE,REP,104,Rock,Clinton Twp,167,125
271330025,2022,US_HOUSE,REP,56,Rock,Denver Twp,95,76
271330030,2022,US_HOUSE,REP,28,Rock,Hardwick,86,62
271330035,2022,US_HOUSE,REP,235,Rock,Hills,390,301
271330040,2022,US_HOUSE,REP,9,Rock,Jasper,22,16
271330045,2022,US_HOUSE,REP,80,Rock,Kanaranzi Twp,138,99
271330050,2022,US_HOUSE,REP,13,Rock,Kenneth,30,21
271330055,2022,US_HOUSE,REP,481,Rock,Luverne W-1 Ne,1091,836
271330060,2022,US_HOUSE,REP,218,Rock,Luverne W-1 Nw,457,366
271330065,2022,US_HOUSE,REP,291,Rock,Luverne W-2 Se,833,508
271330070,2022,US_HOUSE,REP,187,Rock,Luverne W-2 Sw,419,292
271330075,2022,US_HOUSE,REP,109,Rock,Luverne Twp P1,156,138
271330077,2022,US_HOUSE,REP,105,Rock,Luverne Twp P2,162,132
271330080,2022,US_HOUSE,REP,34,Rock,Magnolia City,77,47
271330085,2022,US_HOUSE,REP,83,Rock,Magnolia Twp,143,114
271330090,2022,US_HOUSE,REP,158,Rock,Martin Twp,230,182
271330095,2022,US_HOUSE,REP,83,Rock,Mound Twp,145,112
271330100,2022,US_HOUSE,REP,64,Rock,Rose Dell Twp,93,73
271330105,2022,US_HOUSE,REP,76,Rock,Springwater Twp,139,96
271330110,2022,US_HOUSE,REP,41,Rock,Steen,77,52
271330115,2022,US_HOUSE,REP,70,Rock,Vienna Twp,101,91
271350005,2022,US_HOUSE,REP,140,Roseau,Badger,247,184
271350010,2022,US_HOUSE,REP,43,Roseau,Barnett Township,78,57
271350015,2022,US_HOUSE,REP,49,Roseau,Barto Township,97,73
271350020,2022,US_HOUSE,REP,47,Roseau,Beaver Township,72,63
271350025,2022,US_HOUSE,REP,52,Roseau,Cedarbend Township,88,63
271350028,2022,US_HOUSE,REP,46,Roseau,Clear River/Oaks Unorg,75,58
271350030,2022,US_HOUSE,REP,49,Roseau,Deer Township,71,56
271350035,2022,US_HOUSE,REP,46,Roseau,Dewey Township,98,70
271350040,2022,US_HOUSE,REP,60,Roseau,Dieter Township,110,80
271350045,2022,US_HOUSE,REP,109,Roseau,Enstrom Township,247,161
271350050,2022,US_HOUSE,REP,74,Roseau,Falun Township,163,121
271350055,2022,US_HOUSE,REP,52,Roseau,Golden Valley Township,109,77
271350060,2022,US_HOUSE,REP,231,Roseau,Greenbush,498,339
271350065,2022,US_HOUSE,REP,64,Roseau,Grimstad Township,101,74
271350070,2022,US_HOUSE,REP,82,Roseau,Hereim Township,158,111
271350075,2022,US_HOUSE,REP,50,Roseau,Huss Township,74,62
271350080,2022,US_HOUSE,REP,238,Roseau,Jadis Township,418,307
271350083,2022,US_HOUSE,REP,5,Roseau,Jadis Unorganized,12,6
271350085,2022,US_HOUSE,REP,594,Roseau,Lake Township,1053,752
271350090,2022,US_HOUSE,REP,172,Roseau,Laona Township,316,234
271350095,2022,US_HOUSE,REP,15,Roseau,Lind Township,31,20
271350100,2022,US_HOUSE,REP,135,Roseau,Malung Township,267,210
271350105,2022,US_HOUSE,REP,92,Roseau,Mickinock Township,168,114
271350110,2022,US_HOUSE,REP,48,Roseau,Moose Township,81,61
271350115,2022,US_HOUSE,REP,335,Roseau,Moranville Township,537,409
271350120,2022,US_HOUSE,REP,16,Roseau,Nereson Township,26,19
271350121,2022,US_HOUSE,REP,43,Roseau,Norland/Spruce Valley Unorganized,77,57
271350122,2022,US_HOUSE,REP,11,Roseau,Juneberry/Blooming Valley Unorg,15,13
271350125,2022,US_HOUSE,REP,16,Roseau,Palmville Township,31,26
271350130,2022,US_HOUSE,REP,10,Roseau,Pohlitz Township,17,14
271350135,2022,US_HOUSE,REP,9,Roseau,Polonia Township,22,17
271350140,2022,US_HOUSE,REP,42,Roseau,Poplar Grove Township,57,56
271350145,2022,US_HOUSE,REP,30,Roseau,Reine Township,60,43
271350150,2022,US_HOUSE,REP,54,Roseau,Roosevelt,96,66
271350155,2022,US_HOUSE,REP,712,Roseau,Roseau,1533,1026
271350160,2022,US_HOUSE,REP,125,Roseau,Ross Township,238,168
271350165,2022,US_HOUSE,REP,77,Roseau,Skagen Township,126,94
271350170,2022,US_HOUSE,REP,49,Roseau,Soler Township,69,58
271350175,2022,US_HOUSE,REP,200,Roseau,Spruce Township,373,259
271350176,2022,US_HOUSE,REP,16,Roseau,America/Beltrami Island Forest Unorg,31,26
271350180,2022,US_HOUSE,REP,110,Roseau,Stafford Township,179,143
271350185,2022,US_HOUSE,REP,75,Roseau,Stokes Township,136,99
271350190,2022,US_HOUSE,REP,15,Roseau,Strathcona,22,15
271350195,2022,US_HOUSE,REP,436,Roseau,Warroad,910,623
271370005,2022,US_HOUSE,REP,69,St. Louis,Alango Twp.,175,120
271370010,2022,US_HOUSE,REP,129,St. Louis,Alborn Twp.,329,251
271370015,2022,US_HOUSE,REP,35,St. Louis,Alden Twp.,142,105
271370020,2022,US_HOUSE,REP,68,St. Louis,Angora Twp.,168,112
271370025,2022,US_HOUSE,REP,55,St. Louis,Arrowhead Twp.,139,98
271370030,2022,US_HOUSE,REP,28,St. Louis,Ault Twp.,105,66
271370031,2022,US_HOUSE,REP,27,St. Louis,Unorg. Prct. 3,76,53
271370035,2022,US_HOUSE,REP,510,St. Louis,Babbitt,1013,775
271370040,2022,US_HOUSE,REP,287,St. Louis,Balkan Twp.,607,465
271370045,2022,US_HOUSE,REP,13,St. Louis,Bassett Twp.,32,28
271370050,2022,US_HOUSE,REP,155,St. Louis,Beatty Twp.,362,292
271370055,2022,US_HOUSE,REP,215,St. Louis,Biwabik,648,451
271370060,2022,US_HOUSE,REP,298,St. Louis,Biwabik Twp.,639,500
271370065,2022,US_HOUSE,REP,191,St. Louis,Breitung Twp.,406,324
271370066,2022,US_HOUSE,REP,1,St. Louis,Unorg. Prct. 22,5,5
271370070,2022,US_HOUSE,REP,205,St. Louis,Brevator Twp.,743,450
271370075,2022,US_HOUSE,REP,15,St. Louis,Brookston,52,31
271370080,2022,US_HOUSE,REP,280,St. Louis,Buhl,630,466
271370085,2022,US_HOUSE,REP,635,St. Louis,Canosia Twp.,1665,1215
271370090,2022,US_HOUSE,REP,65,St. Louis,Cedar Valley Twp.,137,105
271370095,2022,US_HOUSE,REP,257,St. Louis,Cherry Twp.,567,441
271370100,2022,US_HOUSE,REP,905,St. Louis,Chisholm,2744,1947
271370115,2022,US_HOUSE,REP,288,St. Louis,Clinton Twp.,668,454
271370120,2022,US_HOUSE,REP,102,St. Louis,Colvin Twp.,213,170
271370125,2022,US_HOUSE,REP,136,St. Louis,Cook,335,234
271370130,2022,US_HOUSE,REP,160,St. Louis,Cotton Twp.,370,287
271370133,2022,US_HOUSE,REP,54,St. Louis,Crane Lake Twp.,107,71
271370135,2022,US_HOUSE,REP,59,St. Louis,Culver Twp.,168,111
271370140,2022,US_HOUSE,REP,380,St. Louis,Duluth P-1,1583,1274
271370145,2022,US_HOUSE,REP,303,St. Louis,Duluth P-2,1493,1175
271370150,2022,US_HOUSE,REP,444,St. Louis,Duluth P-3,1964,1546
271370155,2022,US_HOUSE,REP,462,St. Louis,Duluth P-4,1766,1377
271370160,2022,US_HOUSE,REP,361,St. Louis,Duluth P-5,1559,1229
271370165,2022,US_HOUSE,REP,697,St. Louis,Duluth P-6,2779,2091
271370170,2022,US_HOUSE,REP,343,St. Louis,Duluth P-7,1578,1299
271370175,2022,US_HOUSE,REP,463,St. Louis,Duluth P-8,2032,1595
271370180,2022,US_HOUSE,REP,240,St. Louis,Duluth P-9,1275,977
271370190,2022,US_HOUSE,REP,192,St. Louis,Duluth P-10,595,853
271370195,2022,US_HOUSE,REP,632,St. Louis,Duluth P-11,2576,1990
271370200,2022,US_HOUSE,REP,175,St. Louis,Duluth P-12,1461,999
271370205,2022,US_HOUSE,REP,231,St. Louis,Duluth P-13,1907,1184
271370210,2022,US_HOUSE,REP,134,St. Louis,Duluth P-14,1462,890
271370215,2022,US_HOUSE,REP,218,St. Louis,Duluth P-15,1639,1142
271370220,2022,US_HOUSE,REP,392,St. Louis,Duluth P-16,2316,1520
271370230,2022,US_HOUSE,REP,181,St. Louis,Duluth P-17,1576,814
271370240,2022,US_HOUSE,REP,143,St. Louis,Duluth P-18,857,676
271370245,2022,US_HOUSE,REP,104,St. Louis,Duluth P-19,1285,652
271370255,2022,US_HOUSE,REP,261,St. Louis,Duluth P-21,1830,1178
271370260,2022,US_HOUSE,REP,445,St. Louis,Duluth P-22,1844,1223
271370265,2022,US_HOUSE,REP,524,St. Louis,Duluth P-23,1625,1252
271370270,2022,US_HOUSE,REP,510,St. Louis,Duluth P-24,1746,1314
271370275,2022,US_HOUSE,REP,484,St. Louis,Duluth P-25,1674,1259
271370280,2022,US_HOUSE,REP,250,St. Louis,Duluth P-26,1691,899
271370285,2022,US_HOUSE,REP,168,St. Louis,Duluth P-27,878,570
271370290,2022,US_HOUSE,REP,173,St. Louis,Duluth P-28,993,574
271370295,2022,US_HOUSE,REP,415,St. Louis,Duluth P-29,2011,1377
271370300,2022,US_HOUSE,REP,314,St. Louis,Duluth P-30,1687,1036
271370305,2022,US_HOUSE,REP,318,St. Louis,Duluth P-31,1265,837
271370315,2022,US_HOUSE,REP,516,St. Louis,Duluth P-32,2121,1440
271370320,2022,US_HOUSE,REP,470,St. Louis,Duluth P-33,2065,1272
271370325,2022,US_HOUSE,REP,219,St. Louis,Duluth P-34,920,566
271370435,2022,US_HOUSE,REP,488,St. Louis,Duluth Twp.,1514,1183
271370437,2022,US_HOUSE,REP,89,St. Louis,Eagle'S Nest Twp.,235,184
271370440,2022,US_HOUSE,REP,73,St. Louis,Ellsburg Twp.,170,128
271370445,2022,US_HOUSE,REP,39,St. Louis,Elmer Twp.,89,57
271370450,2022,US_HOUSE,REP,906,St. Louis,Ely,2299,1709
271370470,2022,US_HOUSE,REP,221,St. Louis,Embarrass Twp.,443,323
271370475,2022,US_HOUSE,REP,535,St. Louis,Eveleth P-1,1767,1123
271370480,2022,US_HOUSE,REP,121,St. Louis,Eveleth P-2,368,234
271370505,2022,US_HOUSE,REP,30,St. Louis,Fairbanks Twp.,68,61
271370510,2022,US_HOUSE,REP,655,St. Louis,Fayal Twp.,1482,1197
271370515,2022,US_HOUSE,REP,111,St. Louis,Field Twp.,265,177
271370520,2022,US_HOUSE,REP,48,St. Louis,Fine Lakes Twp.,99,68
271370525,2022,US_HOUSE,REP,59,St. Louis,Floodwood P-1,306,162
271370530,2022,US_HOUSE,REP,63,St. Louis,Floodwood Twp. P-2,178,113
271370540,2022,US_HOUSE,REP,520,St. Louis,Fredenberg Twp.,1147,917
271370545,2022,US_HOUSE,REP,199,St. Louis,French Twp.,461,378
271370550,2022,US_HOUSE,REP,486,St. Louis,Gilbert,1174,832
271370565,2022,US_HOUSE,REP,541,St. Louis,Gnesen Twp.,1348,1025
271370570,2022,US_HOUSE,REP,790,St. Louis,Grand Lake Twp.,1953,1411
271370575,2022,US_HOUSE,REP,144,St. Louis,Great Scott Twp. P-1,296,233
271370580,2022,US_HOUSE,REP,35,St. Louis,Kinney/Great Scott Twp P-2,74,56
271370585,2022,US_HOUSE,REP,321,St. Louis,Greenwood Twp.,797,590
271370590,2022,US_HOUSE,REP,52,St. Louis,Halden Twp.,96,69
271370591,2022,US_HOUSE,REP,17,St. Louis,Unorg. Prct. 1,50,27
271370595,2022,US_HOUSE,REP,786,St. Louis,Hermantown P-1,2325,1720
271370600,2022,US_HOUSE,REP,675,St. Louis,Hermantown P-2,1747,1373
271370605,2022,US_HOUSE,REP,873,St. Louis,Hermantown P-3,2351,1872
271370615,2022,US_HOUSE,REP,891,St. Louis,Hibbing W-1 P-A,2482,1733
271370620,2022,US_HOUSE,REP,496,St. Louis,Hibbing W-2 P-A,1781,999
271370625,2022,US_HOUSE,REP,109,St. Louis,Hibbing W-2 P-B,367,245
271370630,2022,US_HOUSE,REP,575,St. Louis,Hibbing W-3 P-A,1640,1067
271370635,2022,US_HOUSE,REP,350,St. Louis,Hibbing W-3 P-B,888,632
271370640,2022,US_HOUSE,REP,621,St. Louis,Hibbing W-4 P-A,1812,1168
271370645,2022,US_HOUSE,REP,348,St. Louis,Hibbing W-4 P-B,824,615
271370735,2022,US_HOUSE,REP,522,St. Louis,Hoyt Lakes,1347,964
271370750,2022,US_HOUSE,REP,190,St. Louis,Industrial Twp.,543,379
271370755,2022,US_HOUSE,REP,25,St. Louis,Iron Junction,76,37
271370760,2022,US_HOUSE,REP,45,St. Louis,Kelsey Twp.,95,68
271370765,2022,US_HOUSE,REP,50,St. Louis,Kugler Twp.,124,102
271370770,2022,US_HOUSE,REP,586,St. Louis,Lakewood Twp.,1669,1272
271370775,2022,US_HOUSE,REP,83,St. Louis,Lavell Twp.,202,146
271370780,2022,US_HOUSE,REP,128,St. Louis,Leiding Twp.,260,192
271370785,2022,US_HOUSE,REP,9,St. Louis,Leonidas,35,13
271370790,2022,US_HOUSE,REP,43,St. Louis,Linden Grove Twp.,76,60
271370795,2022,US_HOUSE,REP,142,St. Louis,Mcdavitt Twp.,305,243
271370797,2022,US_HOUSE,REP,23,St. Louis,Mckinley,70,49
271370799,2022,US_HOUSE,REP,20,St. Louis,Meadowlands,67,39
271370800,2022,US_HOUSE,REP,83,St. Louis,Meadowlands Twp,193,152
271370805,2022,US_HOUSE,REP,410,St. Louis,Midway Twp.,1058,790
271370810,2022,US_HOUSE,REP,28,St. Louis,Morcom Twp.,64,44
271370815,2022,US_HOUSE,REP,408,St. Louis,Morse Twp.,1040,854
271370820,2022,US_HOUSE,REP,406,St. Louis,Mountain Iron P-1,992,734
271370821,2022,US_HOUSE,REP,17,St. Louis,Unorg. Prct. 24,62,49
271370825,2022,US_HOUSE,REP,353,St. Louis,Mountain Iron P-2,947,703
271370840,2022,US_HOUSE,REP,22,St. Louis,Ness Twp.,44,32
271370845,2022,US_HOUSE,REP,94,St. Louis,New Independence Twp,221,167
271370850,2022,US_HOUSE,REP,223,St. Louis,Normanna Twp.,559,421
271370852,2022,US_HOUSE,REP,68,St. Louis,North Star Twp.,178,147
271370855,2022,US_HOUSE,REP,57,St. Louis,Northland Twp.,130,97
271370857,2022,US_HOUSE,REP,110,St. Louis,Unorg. Prct. 2,308,241
271370860,2022,US_HOUSE,REP,79,St. Louis,Orr,147,119
271370865,2022,US_HOUSE,REP,88,St. Louis,Owens Twp.,163,118
271370875,2022,US_HOUSE,REP,53,St. Louis,Pequaywan Twp,152,128
271370880,2022,US_HOUSE,REP,133,St. Louis,Pike Twp.,303,233
271370881,2022,US_HOUSE,REP,31,St. Louis,Unorg. Prct. 18,66,53
271370885,2022,US_HOUSE,REP,75,St. Louis,Portage Twp.,129,103
271370890,2022,US_HOUSE,REP,12,St. Louis,Prairie Lake Twp,34,28
271370895,2022,US_HOUSE,REP,630,St. Louis,Proctor,2095,1497
271370910,2022,US_HOUSE,REP,1011,St. Louis,Rice Lake,2840,2115
271370915,2022,US_HOUSE,REP,95,St. Louis,Sandy Twp.,253,181
271370920,2022,US_HOUSE,REP,552,St. Louis,Solway Twp.,1413,1025
271370925,2022,US_HOUSE,REP,59,St. Louis,Stoney Brook Twp.,198,127
271370930,2022,US_HOUSE,REP,52,St. Louis,Sturgeon Twp.,110,87
271370935,2022,US_HOUSE,REP,67,St. Louis,Toivola Twp.,137,96
271370940,2022,US_HOUSE,REP,120,St. Louis,Tower,288,198
271370945,2022,US_HOUSE,REP,82,St. Louis,Unorg. Prct. 4,203,147
271370950,2022,US_HOUSE,REP,75,St. Louis,Unorg. Prct. 5,235,150
271370960,2022,US_HOUSE,REP,285,St. Louis,Unorg. Prct. 14,551,466
271370962,2022,US_HOUSE,REP,1,St. Louis,Unorg. Prct. 6,2,1
271370965,2022,US_HOUSE,REP,84,St. Louis,Unorg. Prct. 7,171,135
271370970,2022,US_HOUSE,REP,372,St. Louis,Unorg. Prct. 15,713,565
271370971,2022,US_HOUSE,REP,63,St. Louis,Unorg. Prct. 16,109,94
271370973,2022,US_HOUSE,REP,20,St. Louis,Unorg. Prct. 8,33,30
271370975,2022,US_HOUSE,REP,135,St. Louis,Unorg. Prct. 9,356,265
271370976,2022,US_HOUSE,REP,2,St. Louis,Unorg. Prct. 20,7,6
271370979,2022,US_HOUSE,REP,0,St. Louis,Unorg. Prct. 10,4,2
271370990,2022,US_HOUSE,REP,5,St. Louis,Unorg. Prct. 12,14,11
271370999,2022,US_HOUSE,REP,26,St. Louis,Unorg. Prct. 11,74,52
271371000,2022,US_HOUSE,REP,82,St. Louis,Unorg. Prct. 13,162,118
271371001,2022,US_HOUSE,REP,9,St. Louis,Unorg. Prct. 19,112,57
271371002,2022,US_HOUSE,REP,59,St. Louis,Unorg. Prct. 21,126,99
271371005,2022,US_HOUSE,REP,13,St. Louis,Unorg. Prct. 23,40,32
271371011,2022,US_HOUSE,REP,16,St. Louis,Camp 5 Twp.,22,19
271371030,2022,US_HOUSE,REP,59,St. Louis,Van Buren Twp.,112,91
271371035,2022,US_HOUSE,REP,101,St. Louis,Vermilion Lake Twp.,220,175
271371040,2022,US_HOUSE,REP,402,St. Louis,Virginia P-1,1107,757
271371045,2022,US_HOUSE,REP,337,St. Louis,Virginia P-2,951,636
271371050,2022,US_HOUSE,REP,184,St. Louis,Virginia P-3,804,417
271371055,2022,US_HOUSE,REP,322,St. Louis,Virginia P-4,908,635
271371060,2022,US_HOUSE,REP,402,St. Louis,Virginia P-5,1105,722
271371125,2022,US_HOUSE,REP,71,St. Louis,Waasa Twp.,160,120
271371130,2022,US_HOUSE,REP,359,St. Louis,Aurora P-1,1077,719
271371135,2022,US_HOUSE,REP,279,St. Louis,White Twp. P-2,538,421
271371136,2022,US_HOUSE,REP,216,St. Louis,White Twp. P-3,512,362
271371140,2022,US_HOUSE,REP,35,St. Louis,Willow Valley Twp.,81,55
271371145,2022,US_HOUSE,REP,58,St. Louis,Winton,112,81
271371150,2022,US_HOUSE,REP,177,St. Louis,Wuori Twp.,397,303
271371155,2022,US_HOUSE,REP,54,St. Louis,Unorg. Prct. 17,180,138
271371160,2022,US_HOUSE,REP,54,St. Louis,Kabetogama Twp,117,83
271390005,2022,US_HOUSE,REP,1795,Scott,Belle Plaine,4460,2948
271390010,2022,US_HOUSE,REP,361,Scott,Belle Plaine Twp.,688,498
271390015,2022,US_HOUSE,REP,197,Scott,Blakeley Twp.,314,255
271390020,2022,US_HOUSE,REP,1217,Scott,Cedar Lake Twp.,2268,1771
271390025,2022,US_HOUSE,REP,844,Scott,Credit River P-1,1699,1341
271390030,2022,US_HOUSE,REP,1200,Scott,Credit River P-2,2284,1755
271390037,2022,US_HOUSE,REP,1402,Scott,Elko New Market,3092,2233
271390040,2022,US_HOUSE,REP,751,Scott,Helena Twp.,1360,1049
271390045,2022,US_HOUSE,REP,92,Scott,Jackson Twp. P-1,386,192
271390047,2022,US_HOUSE,REP,160,Scott,Jackson Twp. P-2,352,263
271390050,2022,US_HOUSE,REP,888,Scott,Jordan P-1,2166,1529
271390055,2022,US_HOUSE,REP,619,Scott,Jordan P-2,1772,1090
271390060,2022,US_HOUSE,REP,481,Scott,Louisville Twp.,916,718
271390070,2022,US_HOUSE,REP,1401,Scott,New Market Twp.,2748,2118
271390075,2022,US_HOUSE,REP,1214,Scott,New Prague P-2,2916,2112
271390080,2022,US_HOUSE,REP,944,Scott,Prior Lake P-1,2349,1716
271390084,2022,US_HOUSE,REP,649,Scott,Prior Lake P-2,1844,1326
271390090,2022,US_HOUSE,REP,778,Scott,Prior Lake P-3,2128,1555
271390091,2022,US_HOUSE,REP,652,Scott,Prior Lake P-4,1735,1233
271390092,2022,US_HOUSE,REP,829,Scott,Prior Lake P-5,2111,1578
271390093,2022,US_HOUSE,REP,867,Scott,Prior Lake P-6,2058,1572
271390094,2022,US_HOUSE,REP,880,Scott,Prior Lake P-7,2374,1759
271390095,2022,US_HOUSE,REP,937,Scott,Prior Lake P-8,2280,1729
271390097,2022,US_HOUSE,REP,647,Scott,Prior Lake P-9,1952,1362
271390099,2022,US_HOUSE,REP,199,Scott,St. Lawrence Twp.,341,279
271390100,2022,US_HOUSE,REP,526,Scott,Sand Creek Twp.,1064,796
271390105,2022,US_HOUSE,REP,625,Scott,Savage P-1,2206,1410
271390110,2022,US_HOUSE,REP,573,Scott,Savage P-2,2133,1370
271390111,2022,US_HOUSE,REP,798,Scott,Savage P-3,2463,1735
271390112,2022,US_HOUSE,REP,875,Scott,Savage P-4,2728,2008
271390113,2022,US_HOUSE,REP,938,Scott,Savage P-5,2773,2021
271390114,2022,US_HOUSE,REP,820,Scott,Savage P-6,2241,1602
271390116,2022,US_HOUSE,REP,762,Scott,Savage P-7,2276,1683
271390117,2022,US_HOUSE,REP,409,Scott,Savage P-8,1275,981
271390118,2022,US_HOUSE,REP,884,Scott,Savage P-9,2636,2063
271390119,2022,US_HOUSE,REP,671,Scott,Shakopee P-1,2154,1460
271390120,2022,US_HOUSE,REP,513,Scott,Shakopee P-2,2066,1197
271390125,2022,US_HOUSE,REP,357,Scott,Shakopee P-3,1247,783
271390130,2022,US_HOUSE,REP,508,Scott,Shakopee P-4,1901,1235
271390135,2022,US_HOUSE,REP,628,Scott,Shakopee P-5,1980,1330
271390136,2022,US_HOUSE,REP,637,Scott,Shakopee P-6,2150,1383
271390137,2022,US_HOUSE,REP,421,Scott,Shakopee P-7,1677,1038
271390138,2022,US_HOUSE,REP,583,Scott,Shakopee P-8,2212,1370
271390145,2022,US_HOUSE,REP,710,Scott,Shakopee P-9A,1846,1349
271390147,2022,US_HOUSE,REP,18,Scott,Shakopee P-9B,72,49
271390150,2022,US_HOUSE,REP,312,Scott,Shakopee P-10,1338,817
271390153,2022,US_HOUSE,REP,391,Scott,Shakopee P-11,1292,834
271390156,2022,US_HOUSE,REP,696,Scott,Shakopee P-12A,2312,1572
271390157,2022,US_HOUSE,REP,176,Scott,Shakopee P-12B,883,497
271390158,2022,US_HOUSE,REP,170,Scott,Shakopee P-13,615,458
271390159,2022,US_HOUSE,REP,506,Scott,Shakopee P-14,1761,1156
271390160,2022,US_HOUSE,REP,1394,Scott,Spring Lake Twp P-1,2620,2101
271390165,2022,US_HOUSE,REP,13,Scott,Spring Lake Twp P-2,61,18
271410005,2022,US_HOUSE,REP,1133,Sherburne,Baldwin Twp P2,2286,1488
271410010,2022,US_HOUSE,REP,1293,Sherburne,Becker City,2992,1858
271410015,2022,US_HOUSE,REP,2055,Sherburne,Becker Twp,3769,2642
271410020,2022,US_HOUSE,REP,736,Sherburne,Big Lake City P-01,1751,1125
271410022,2022,US_HOUSE,REP,691,Sherburne,Big Lake City P-02,1958,1085
271410024,2022,US_HOUSE,REP,1319,Sherburne,Big Lake City P-03,3332,1973
271410025,2022,US_HOUSE,REP,973,Sherburne,Big Lake Twp P1,1955,1436
271410030,2022,US_HOUSE,REP,844,Sherburne,Blue Hill Twp,1711,1120
271410035,2022,US_HOUSE,REP,171,Sherburne,Clear Lake City,377,249
271410040,2022,US_HOUSE,REP,687,Sherburne,Clear Lake Twp,1286,967
271410045,2022,US_HOUSE,REP,778,Sherburne,Elk River W1 P1A,1844,1271
271410050,2022,US_HOUSE,REP,1428,Sherburne,Elk River W2 P2A,3021,2086
271410055,2022,US_HOUSE,REP,811,Sherburne,Elk River W3 P3A,2160,1351
271410060,2022,US_HOUSE,REP,782,Sherburne,Elk River W4 P4A,1985,1280
271410065,2022,US_HOUSE,REP,44,Sherburne,Haven Twp P-1,92,61
271410067,2022,US_HOUSE,REP,668,Sherburne,Haven Twp P-2,1282,990
271410070,2022,US_HOUSE,REP,824,Sherburne,Livonia Twp P1,1625,1142
271410075,2022,US_HOUSE,REP,1281,Sherburne,Orrock Twp,2590,1789
271410080,2022,US_HOUSE,REP,1041,Sherburne,Palmer Twp,1857,1398
271410085,2022,US_HOUSE,REP,52,Sherburne,Princeton City P2,138,87
271410090,2022,US_HOUSE,REP,186,Sherburne,St Cloud W2 P5,847,501
271410095,2022,US_HOUSE,REP,228,Sherburne,St Cloud W2 P6,875,530
271410100,2022,US_HOUSE,REP,340,Sherburne,St Cloud W2 P7,1716,916
271410105,2022,US_HOUSE,REP,742,Sherburne,Santiago Twp,1245,919
271410110,2022,US_HOUSE,REP,720,Sherburne,Zimmerman P-1,1730,990
271410111,2022,US_HOUSE,REP,885,Sherburne,Zimmerman P-2,2085,1219
271410120,2022,US_HOUSE,REP,1397,Sherburne,Big Lake Twp P2,2749,1899
271410121,2022,US_HOUSE,REP,477,Sherburne,Big Lake Twp P3,978,707
271410125,2022,US_HOUSE,REP,1176,Sherburne,Baldwin Twp P1,2386,1585
271410130,2022,US_HOUSE,REP,801,Sherburne,Elk River W1 P1B,1833,1234
271410135,2022,US_HOUSE,REP,774,Sherburne,Elk River W2 P2B,1609,1156
271410140,2022,US_HOUSE,REP,715,Sherburne,Elk River W3 P3B,1971,1273
271410145,2022,US_HOUSE,REP,880,Sherburne,Elk River W4 P4B,2225,1527
271410150,2022,US_HOUSE,REP,1390,Sherburne,Livonia Twp P2,2663,1844
271410155,2022,US_HOUSE,REP,92,Sherburne,Livonia Twp P3,164,118
271430005,2022,US_HOUSE,REP,127,Sibley,Alfsborg Twp.,208,154
271430010,2022,US_HOUSE,REP,591,Sibley,Arlington,1282,926
271430015,2022,US_HOUSE,REP,193,Sibley,Arlington Twp.,356,268
271430020,2022,US_HOUSE,REP,85,Sibley,Bismarck Twp.,176,114
271430025,2022,US_HOUSE,REP,102,Sibley,Cornish Twp.,170,130
271430030,2022,US_HOUSE,REP,135,Sibley,Dryden Twp.,214,164
271430035,2022,US_HOUSE,REP,232,Sibley,Faxon Twp.,478,347
271430040,2022,US_HOUSE,REP,498,Sibley,Gaylord,1253,792
271430045,2022,US_HOUSE,REP,186,Sibley,Gibbon,488,297
271430050,2022,US_HOUSE,REP,97,Sibley,Grafton Twp.,153,123
271430055,2022,US_HOUSE,REP,172,Sibley,Green Isle,370,236
271430060,2022,US_HOUSE,REP,203,Sibley,Green Isle Twp.,353,257
271430065,2022,US_HOUSE,REP,244,Sibley,Henderson,614,410
271430070,2022,US_HOUSE,REP,233,Sibley,Henderson Twp.,452,346
271430075,2022,US_HOUSE,REP,182,Sibley,Jessenland Twp.,340,254
271430080,2022,US_HOUSE,REP,87,Sibley,Kelso Twp.,186,136
271430082,2022,US_HOUSE,REP,0,Sibley,Le Sueur,0,0
271430085,2022,US_HOUSE,REP,109,Sibley,Moltke Twp.,192,143
271430090,2022,US_HOUSE,REP,102,Sibley,New Auburn City,239,148
271430095,2022,US_HOUSE,REP,155,Sibley,New Auburn Twp.,275,194
271430100,2022,US_HOUSE,REP,88,Sibley,Severance Twp.,161,116
271430105,2022,US_HOUSE,REP,98,Sibley,Sibley Twp.,184,146
271430110,2022,US_HOUSE,REP,106,Sibley,Transit Twp.,172,131
271430115,2022,US_HOUSE,REP,207,Sibley,Washington Lake Twp.,346,267
271430120,2022,US_HOUSE,REP,346,Sibley,Winthrop City,854,568
271450005,2022,US_HOUSE,REP,808,Stearns,Albany,1636,1163
271450010,2022,US_HOUSE,REP,468,Stearns,Albany Twp,677,542
271450015,2022,US_HOUSE,REP,97,Stearns,Ashley Twp,152,116
271450020,2022,US_HOUSE,REP,591,Stearns,Avon,1094,859
271450025,2022,US_HOUSE,REP,830,Stearns,Avon Twp,1498,1144
271450030,2022,US_HOUSE,REP,125,Stearns,Belgrade,375,212
271450035,2022,US_HOUSE,REP,1170,Stearns,Brockway Twp,2054,1538
271450040,2022,US_HOUSE,REP,163,Stearns,Brooten,374,269
